"Dev fold";" Tune set";" Parameters";" Tune loss";"Precise_loss"
2;608;" {'lr': 0.0002928571428571429, 'num_layers': 1, 'dropout': 0.10714285714285714, 'mask_prob': 0.25499999999999995, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 128, 'inner_dim': 512}";0,0001;"0.00013518336192263583"
2;609;" {'lr': 1e-05, 'num_layers': 4, 'dropout': 0.46428571428571425, 'mask_prob': 0.25499999999999995, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 256}";0,0009;"0.0009130561528237243"
2;610;" {'lr': 8.071428571428574e-05, 'num_layers': 2, 'dropout': 0.25, 'mask_prob': 0.5, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 16, 'inner_dim': 32}";0,0001;"5.828048827089859e-05"
2;611;" {'lr': 0.0008585714285714286, 'num_layers': 1, 'dropout': 0.10714285714285714, 'mask_prob': 0.21999999999999997, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 128, 'inner_dim': 1024}";0,017;"0.016963263434406958"
2;612;" {'lr': 0.0003635714285714286, 'num_layers': 4, 'dropout': 0.3571428571428571, 'mask_prob': 0.07999999999999999, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 2048}";0,0018;"0.001754760013059958"
2;613;" {'lr': 0.001, 'num_layers': 4, 'dropout': 0.2857142857142857, 'mask_prob': 0.01, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 16, 'inner_dim': 128}";0,0003;"0.0003247944726976321"
2;614;" {'lr': 0.0002928571428571429, 'num_layers': 8, 'dropout': 0.39285714285714285, 'mask_prob': 0.045, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 256}";0,0021;"0.0020928956433444433"
2;615;" {'lr': 0.0006464285714285715, 'num_layers': 2, 'dropout': 0.10714285714285714, 'mask_prob': 0.36, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 64}";0;"3.808719922840522e-05"
2;616;" {'lr': 0.0008585714285714286, 'num_layers': 8, 'dropout': 0.3214285714285714, 'mask_prob': 0.39499999999999996, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 512, 'inner_dim': 1024}";1,106;"1.1060210968318738"
2;617;" {'lr': 0.0002928571428571429, 'num_layers': 1, 'dropout': 0.03571428571428571, 'mask_prob': 0.25499999999999995, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 256, 'inner_dim': 512}";0,0003;"0.00026109304982176244"
2;618;" {'lr': 8.071428571428574e-05, 'num_layers': 4, 'dropout': 0.14285714285714285, 'mask_prob': 0.25499999999999995, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 128, 'inner_dim': 128}";0,0001;"6.551474162781807e-05"
2;619;" {'lr': 0.0008585714285714286, 'num_layers': 4, 'dropout': 0.03571428571428571, 'mask_prob': 0.185, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 32}";0,0001;"8.807353687619692e-05"
2;620;" {'lr': 0.0002928571428571429, 'num_layers': 4, 'dropout': 0.07142857142857142, 'mask_prob': 0.42999999999999994, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 8, 'inner_dim': 128}";0,0002;"0.00017181052489353247"
2;621;" {'lr': 1e-05, 'num_layers': 2, 'dropout': 0.03571428571428571, 'mask_prob': 0.42999999999999994, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 256}";0,0001;"9.467968897967551e-05"
2;622;" {'lr': 1e-05, 'num_layers': 1, 'dropout': 0.17857142857142855, 'mask_prob': 0.39499999999999996, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 256, 'inner_dim': 512}";0,0036;"0.0036270014917183864"
2;623;" {'lr': 0.0008585714285714286, 'num_layers': 4, 'dropout': 0.07142857142857142, 'mask_prob': 0.045, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 8, 'inner_dim': 256}";0,0238;"0.023843444065852582"
2;624;" {'lr': 8.071428571428574e-05, 'num_layers': 1, 'dropout': 0.10714285714285714, 'mask_prob': 0.46499999999999997, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 4, 'inner_dim': 64}";0,0033;"0.003287304943736863"
2;625;" {'lr': 0.0007878571428571429, 'num_layers': 1, 'dropout': 0.46428571428571425, 'mask_prob': 0.39499999999999996, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 512}";0,0002;"0.00015760790005228236"
2;626;" {'lr': 0.0009292857142857143, 'num_layers': 1, 'dropout': 0.3571428571428571, 'mask_prob': 0.46499999999999997, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 128, 'inner_dim': 512}";0,0005;"0.0004795481355885338"
2;627;" {'lr': 0.0007878571428571429, 'num_layers': 2, 'dropout': 0.5, 'mask_prob': 0.32499999999999996, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 128, 'inner_dim': 2048}";1,026;"1.0260188861897117"
2;628;" {'lr': 0.00022214285714285717, 'num_layers': 4, 'dropout': 0.3214285714285714, 'mask_prob': 0.36, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 4096}";0,0029;"0.002861720473064404"
2;629;" {'lr': 0.0002928571428571429, 'num_layers': 8, 'dropout': 0.46428571428571425, 'mask_prob': 0.42999999999999994, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 128, 'inner_dim': 1024}";0,0001;"0.00011014255678195408"
2;630;" {'lr': 0.0004342857142857143, 'num_layers': 2, 'dropout': 0.10714285714285714, 'mask_prob': 0.5, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 128}";0,0001;"9.007192114184268e-05"
2;631;" {'lr': 0.0007878571428571429, 'num_layers': 2, 'dropout': 0.21428571428571427, 'mask_prob': 0.42999999999999994, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 512, 'inner_dim': 4096}";0,0012;"0.0011525958788728243"
2;632;" {'lr': 0.0004342857142857143, 'num_layers': 4, 'dropout': 0.25, 'mask_prob': 0.185, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 1024}";0,001;"0.0010343509769116185"
2;633;" {'lr': 0.0007171428571428572, 'num_layers': 1, 'dropout': 0.21428571428571427, 'mask_prob': 0.11499999999999998, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 1024}";0,0001;"8.666305955940563e-05"
2;634;" {'lr': 0.000505, 'num_layers': 1, 'dropout': 0.25, 'mask_prob': 0.01, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 7, 'inner_dim': 14}";0,0083;"0.008319560456775912"
2;635;" {'lr': 0.0006464285714285715, 'num_layers': 1, 'dropout': 0.14285714285714285, 'mask_prob': 0.42999999999999994, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 14, 'inner_dim': 14}";0,0069;"0.0068547716548078156"
2;636;" {'lr': 0.0009292857142857143, 'num_layers': 1, 'dropout': 0.03571428571428571, 'mask_prob': 0.29, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 256, 'inner_dim': 512}";0,0007;"0.0006964405428765243"
2;637;" {'lr': 0.0003635714285714286, 'num_layers': 2, 'dropout': 0.17857142857142855, 'mask_prob': 0.46499999999999997, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 14, 'inner_dim': 14}";0,0058;"0.005847178102397409"
2;638;" {'lr': 0.0008585714285714286, 'num_layers': 2, 'dropout': 0.07142857142857142, 'mask_prob': 0.42999999999999994, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 112}";0,0065;"0.0064809382893145084"
2;639;" {'lr': 0.00022214285714285717, 'num_layers': 4, 'dropout': 0.0, 'mask_prob': 0.39499999999999996, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 256}";0,0004;"0.000413879594385722"
2;640;" {'lr': 0.0003635714285714286, 'num_layers': 8, 'dropout': 0.21428571428571427, 'mask_prob': 0.11499999999999998, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 256}";0,0008;"0.0007651912103603152"
2;641;" {'lr': 0.0007171428571428572, 'num_layers': 4, 'dropout': 0.17857142857142855, 'mask_prob': 0.01, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 2, 'inner_dim': 14}";0,0082;"0.00823182835684795"
2;642;" {'lr': 0.00015142857142857145, 'num_layers': 8, 'dropout': 0.14285714285714285, 'mask_prob': 0.5, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 128}";0;"1.9691214698755893e-05"
2;643;" {'lr': 0.001, 'num_layers': 1, 'dropout': 0.39285714285714285, 'mask_prob': 0.46499999999999997, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 256}";0,0035;"0.003487694110127019"
2;644;" {'lr': 0.0005757142857142857, 'num_layers': 1, 'dropout': 0.21428571428571427, 'mask_prob': 0.39499999999999996, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 256}";0,0001;"6.840590752912441e-05"
2;645;" {'lr': 0.0009292857142857143, 'num_layers': 8, 'dropout': 0.17857142857142855, 'mask_prob': 0.42999999999999994, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 2, 'inner_dim': 14}";0,0068;"0.006756116194944633"
2;646;" {'lr': 8.071428571428574e-05, 'num_layers': 1, 'dropout': 0.46428571428571425, 'mask_prob': 0.11499999999999998, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 1024}";0,0016;"0.0016123863231194647"
2;647;" {'lr': 1e-05, 'num_layers': 1, 'dropout': 0.14285714285714285, 'mask_prob': 0.185, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 256}";0,0004;"0.00037322847760821646"
2;648;" {'lr': 0.0007878571428571429, 'num_layers': 8, 'dropout': 0.46428571428571425, 'mask_prob': 0.46499999999999997, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 7, 'inner_dim': 112}";0,0092;"0.009217769216966668"
2;649;" {'lr': 0.0002928571428571429, 'num_layers': 8, 'dropout': 0.17857142857142855, 'mask_prob': 0.25499999999999995, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 32}";0,0065;"0.006452739747673101"
2;650;" {'lr': 0.0004342857142857143, 'num_layers': 2, 'dropout': 0.3571428571428571, 'mask_prob': 0.01, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 64}";0,0005;"0.0004548143915599212"
2;651;" {'lr': 0.0003635714285714286, 'num_layers': 2, 'dropout': 0.5, 'mask_prob': 0.01, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 256}";0,001;"0.0010462893712285318"
2;652;" {'lr': 0.001, 'num_layers': 8, 'dropout': 0.07142857142857142, 'mask_prob': 0.11499999999999998, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 256}";0,0004;"0.00040531993114487514"
2;653;" {'lr': 0.0002928571428571429, 'num_layers': 1, 'dropout': 0.46428571428571425, 'mask_prob': 0.25499999999999995, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 16, 'inner_dim': 64}";0,0047;"0.004674081331789861"
2;654;" {'lr': 0.000505, 'num_layers': 1, 'dropout': 0.3214285714285714, 'mask_prob': 0.185, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 16, 'inner_dim': 128}";0,0001;"5.041170908570118e-05"
2;655;" {'lr': 0.001, 'num_layers': 8, 'dropout': 0.25, 'mask_prob': 0.46499999999999997, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 7, 'inner_dim': 14}";0,0059;"0.005914444137536185"
2;656;" {'lr': 0.000505, 'num_layers': 1, 'dropout': 0.0, 'mask_prob': 0.185, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 14, 'inner_dim': 112}";0,0074;"0.007359058672782818"
2;657;" {'lr': 0.0007171428571428572, 'num_layers': 1, 'dropout': 0.07142857142857142, 'mask_prob': 0.29, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 8, 'inner_dim': 32}";0;"4.0469295383541305e-05"
2;658;" {'lr': 0.0007171428571428572, 'num_layers': 4, 'dropout': 0.2857142857142857, 'mask_prob': 0.46499999999999997, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 7, 'inner_dim': 28}";0,0093;"0.009286476219514091"
2;659;" {'lr': 0.0004342857142857143, 'num_layers': 4, 'dropout': 0.21428571428571427, 'mask_prob': 0.15, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 14, 'inner_dim': 28}";0,0059;"0.005906096092841931"
2;660;" {'lr': 0.0004342857142857143, 'num_layers': 4, 'dropout': 0.5, 'mask_prob': 0.29, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 1024}";0,0003;"0.00027708453738963917"
2;661;" {'lr': 0.0004342857142857143, 'num_layers': 2, 'dropout': 0.07142857142857142, 'mask_prob': 0.15, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 256, 'inner_dim': 1024}";0,0002;"0.00022775315416143522"
2;662;" {'lr': 0.0005757142857142857, 'num_layers': 4, 'dropout': 0.3571428571428571, 'mask_prob': 0.21999999999999997, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 56}";0,0067;"0.006741982967421217"
2;663;" {'lr': 0.001, 'num_layers': 8, 'dropout': 0.42857142857142855, 'mask_prob': 0.21999999999999997, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 256}";0,0005;"0.0005038738630613999"
2;664;" {'lr': 0.0009292857142857143, 'num_layers': 2, 'dropout': 0.5, 'mask_prob': 0.32499999999999996, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 128}";0,0001;"9.313943921465819e-05"
2;665;" {'lr': 0.0008585714285714286, 'num_layers': 1, 'dropout': 0.46428571428571425, 'mask_prob': 0.32499999999999996, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 512}";0,0007;"0.0006665476692815949"
2;666;" {'lr': 0.0007878571428571429, 'num_layers': 4, 'dropout': 0.46428571428571425, 'mask_prob': 0.21999999999999997, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 4, 'inner_dim': 32}";0,0002;"0.00018792460583714083"
2;667;" {'lr': 0.0007878571428571429, 'num_layers': 4, 'dropout': 0.0, 'mask_prob': 0.01, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 128, 'inner_dim': 1024}";0,0006;"0.0005758272523771188"
2;668;" {'lr': 0.0002928571428571429, 'num_layers': 2, 'dropout': 0.5, 'mask_prob': 0.5, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 16, 'inner_dim': 64}";0,0034;"0.003423640222631787"
2;669;" {'lr': 1e-05, 'num_layers': 4, 'dropout': 0.14285714285714285, 'mask_prob': 0.32499999999999996, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 16, 'inner_dim': 128}";0,0056;"0.005618845074327271"
2;670;" {'lr': 8.071428571428574e-05, 'num_layers': 4, 'dropout': 0.07142857142857142, 'mask_prob': 0.07999999999999999, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 4096}";0,0008;"0.0008287053206004202"
2;671;" {'lr': 0.0005757142857142857, 'num_layers': 8, 'dropout': 0.10714285714285714, 'mask_prob': 0.39499999999999996, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 2, 'inner_dim': 14}";0,0097;"0.009663937864580044"
2;672;" {'lr': 1e-05, 'num_layers': 1, 'dropout': 0.25, 'mask_prob': 0.045, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 128, 'inner_dim': 256}";0,002;"0.00203826131397172"
2;673;" {'lr': 0.0009292857142857143, 'num_layers': 1, 'dropout': 0.42857142857142855, 'mask_prob': 0.01, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 128, 'inner_dim': 256}";0,0005;"0.0005220210702023714"
2;674;" {'lr': 0.0005757142857142857, 'num_layers': 2, 'dropout': 0.0, 'mask_prob': 0.185, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 256, 'inner_dim': 1024}";0,0007;"0.000733075871769535"
2;675;" {'lr': 0.0006464285714285715, 'num_layers': 2, 'dropout': 0.14285714285714285, 'mask_prob': 0.46499999999999997, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 256}";0;"3.4581916559928737e-05"
2;676;" {'lr': 0.0007171428571428572, 'num_layers': 4, 'dropout': 0.14285714285714285, 'mask_prob': 0.07999999999999999, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 512}";0,0009;"0.000893315337108154"
2;677;" {'lr': 0.0003635714285714286, 'num_layers': 4, 'dropout': 0.42857142857142855, 'mask_prob': 0.11499999999999998, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 8, 'inner_dim': 256}";0,0002;"0.00015710083856614992"
2;678;" {'lr': 0.0004342857142857143, 'num_layers': 1, 'dropout': 0.03571428571428571, 'mask_prob': 0.36, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 256, 'inner_dim': 2048}";0,0054;"0.005410493639493852"
2;679;" {'lr': 0.0008585714285714286, 'num_layers': 8, 'dropout': 0.46428571428571425, 'mask_prob': 0.5, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 256}";0,9674;"0.9674483474932218"
2;680;" {'lr': 8.071428571428574e-05, 'num_layers': 2, 'dropout': 0.0, 'mask_prob': 0.07999999999999999, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 8, 'inner_dim': 128}";0,0175;"0.01745270448104987"
2;681;" {'lr': 0.0003635714285714286, 'num_layers': 8, 'dropout': 0.25, 'mask_prob': 0.07999999999999999, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 512}";0,0013;"0.0012599202669470717"
2;682;" {'lr': 0.00015142857142857145, 'num_layers': 2, 'dropout': 0.42857142857142855, 'mask_prob': 0.21999999999999997, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 7, 'inner_dim': 28}";0,0124;"0.012384707218428192"
2;683;" {'lr': 0.0007171428571428572, 'num_layers': 1, 'dropout': 0.14285714285714285, 'mask_prob': 0.29, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 1024}";0,0057;"0.0057197455592502494"
2;684;" {'lr': 0.0008585714285714286, 'num_layers': 1, 'dropout': 0.5, 'mask_prob': 0.46499999999999997, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 256, 'inner_dim': 2048}";0,0036;"0.00356838558524798"
2;685;" {'lr': 0.001, 'num_layers': 8, 'dropout': 0.21428571428571427, 'mask_prob': 0.25499999999999995, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 16, 'inner_dim': 256}";0,0066;"0.00655595680080679"
2;686;" {'lr': 0.0004342857142857143, 'num_layers': 1, 'dropout': 0.25, 'mask_prob': 0.32499999999999996, 'upscale_dim': 256, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 2048}";0,0002;"0.00018275278738368988"
2;687;" {'lr': 0.00015142857142857145, 'num_layers': 8, 'dropout': 0.03571428571428571, 'mask_prob': 0.5, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 256, 'inner_dim': 4096}";0,0032;"0.0031945426997385526"
2;688;" {'lr': 0.0008585714285714286, 'num_layers': 2, 'dropout': 0.10714285714285714, 'mask_prob': 0.46499999999999997, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 14, 'inner_dim': 28}";0,0061;"0.006056891193637918"
2;689;" {'lr': 0.00015142857142857145, 'num_layers': 4, 'dropout': 0.03571428571428571, 'mask_prob': 0.21999999999999997, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 512}";0,0001;"6.752563422196545e-05"
2;690;" {'lr': 0.0006464285714285715, 'num_layers': 2, 'dropout': 0.2857142857142857, 'mask_prob': 0.15, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 128, 'inner_dim': 1024}";1,0833;"1.0833469723400317"
2;691;" {'lr': 0.0004342857142857143, 'num_layers': 2, 'dropout': 0.25, 'mask_prob': 0.42999999999999994, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 16, 'inner_dim': 128}";0;"2.7858904631054765e-05"
2;692;" {'lr': 8.071428571428574e-05, 'num_layers': 4, 'dropout': 0.2857142857142857, 'mask_prob': 0.25499999999999995, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 256, 'inner_dim': 512}";0,0004;"0.00036210879701875935"
2;693;" {'lr': 0.0008585714285714286, 'num_layers': 2, 'dropout': 0.3214285714285714, 'mask_prob': 0.39499999999999996, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 14, 'inner_dim': 14}";0,009;"0.00895257731041822"
2;694;" {'lr': 0.0003635714285714286, 'num_layers': 1, 'dropout': 0.46428571428571425, 'mask_prob': 0.21999999999999997, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 512}";0,0075;"0.00752987765851063"
2;695;" {'lr': 0.0007878571428571429, 'num_layers': 8, 'dropout': 0.2857142857142857, 'mask_prob': 0.32499999999999996, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 2, 'inner_dim': 56}";0,0061;"0.006073891093317223"
2;696;" {'lr': 0.0004342857142857143, 'num_layers': 4, 'dropout': 0.5, 'mask_prob': 0.32499999999999996, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 512, 'inner_dim': 4096}";0,945;"0.9449853520644339"
2;697;" {'lr': 8.071428571428574e-05, 'num_layers': 8, 'dropout': 0.3571428571428571, 'mask_prob': 0.15, 'upscale_dim': 128, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 1024}";0,0167;"0.016657782988132613"
2;698;" {'lr': 0.0007171428571428572, 'num_layers': 1, 'dropout': 0.42857142857142855, 'mask_prob': 0.36, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 64, 'inner_dim': 4096}";0,0008;"0.0008246891574296905"
2;699;" {'lr': 0.000505, 'num_layers': 8, 'dropout': 0.07142857142857142, 'mask_prob': 0.11499999999999998, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 16, 'inner_dim': 256}";0,0002;"0.00022133110293285236"
2;700;" {'lr': 8.071428571428574e-05, 'num_layers': 8, 'dropout': 0.0, 'mask_prob': 0.045, 'upscale_dim': 512, 'batch_size': 128, 'num_heads': 32, 'inner_dim': 2048}";0,0024;"0.0023715499923319407"
2;701;" {'lr': 0.00015142857142857145, 'num_layers': 1, 'dropout': 0.25, 'mask_prob': 0.29, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 14, 'inner_dim': 56}";0,0111;"0.011106691929805828"
2;702;" {'lr': 0.0003635714285714286, 'num_layers': 4, 'dropout': 0.17857142857142855, 'mask_prob': 0.5, 'upscale_dim': 64, 'batch_size': 128, 'num_heads': 16, 'inner_dim': 64}";0,0002;"0.00023273392588108485"
2;703;" {'lr': 0.0003635714285714286, 'num_layers': 1, 'dropout': 0.46428571428571425, 'mask_prob': 0.39499999999999996, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 4, 'inner_dim': 32}";0,0001;"9.811205305404176e-05"
2;704;" {'lr': 0.0002928571428571429, 'num_layers': 4, 'dropout': 0.39285714285714285, 'mask_prob': 0.36, 'upscale_dim': 14, 'batch_size': 128, 'num_heads': 7, 'inner_dim': 56}";0,0098;"0.009844999702181667"
2;705;" {'lr': 0.00022214285714285717, 'num_layers': 4, 'dropout': 0.07142857142857142, 'mask_prob': 0.07999999999999999, 'upscale_dim': 32, 'batch_size': 128, 'num_heads': 1, 'inner_dim': 128}";0;"4.5304564034603046e-05"
